#! Version: 07/06/2019_16:37:26

#! Note: Asym = Asymmetric, Func = Functional, InFu = InverseFunctional, Irre = Irreflexive, Refl = Reflexive, Symm = Symmetric, Tran = Transitive, DoIns = Nb Domain Instances, RaIns = Nb Range Instances 

#! Columns: 
| Filename                            | ObjectProperty                      | Domain                              | Range                               | Asym? | Func? | InFu? | Irre? | Refl? | Symm? | Tran? | DoIns | RaIns | InverseOf                           | SubPropertyOf                       | 
| bibframe.owl                        | replacedBy                          | Thing                               | Thing                               | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     | replacementOf                       | succeededBy                         | 
| bibframe.owl                        | carrier                             | Instance                            | Carrier                             | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     |                                     |                                     | 
| bibframe.owl                        | note                                | Thing                               | Note                                | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     |                                     |                                     | 
| bibframe.owl                        | subseriesOf                         | Thing                               | Thing                               | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     | hasSubseries                        | hasPart                             | 
| bibframe.owl                        | originalVersion                     | Thing                               | Thing                               | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     | originalVersionOf                   | derivativeOf                        | 
| bibframe.owl                        | dataSource                          | Thing                               | Thing                               | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     |                                     | relatedTo                           | 
| bibframe.owl                        | aspectRatio                         | Thing                               | AspectRatio                         | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     |                                     |                                     | 
| bibliographic.owl                   | degree                              | Thesis                              | ThesisDegree                        | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     |                                     |                                     | 
| bibliographic.owl                   | editor                              | InformationResource                 | Person                              | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     |                                     | contributor                         | 
| bibliographic.owl                   | translator                          | InformationResource                 | Agent                               | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     | translatorOf                        | contributor                         | 
| bibliographic.owl                   | affirmedBy                          | LegalDecision                       | LegalDecision                       | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     |                                     | subsequentLegalDecision             | 
| bibliographic.owl                   | subsequentLegalDecision             | LegalDecision                       | LegalDecision                       | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     |                                     | isReferencedBy                      | 
| bibliographic.owl                   | performer                           | Performance                         | Agent                               | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     |                                     | contributor                         | 
| bibliographic.owl                   | interviewee                         | Thing                               | Agent                               | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     |                                     | contributor                         | 
| bibliographic.owl                   | presentedAt                         | Document                            | Event                               | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     | presents                            | produced_in                         | 
| bibliographic.owl                   | director                            | Thing                               | Agent                               | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     |                                     | contributor                         | 
| bibliographic.owl                   | issuer                              | Thing                               | Agent                               | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     |                                     | publisher                           | 
| bibliographic.owl                   | court                               | LegalDocument                       | Organization                        | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     |                                     |                                     | 
| bibliographic.owl                   | reviewOf                            | Review                              | Thing                               | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     | reviewedIn                          | relation                            | 
| bibliographic.owl                   | reproducedIn                        | Document                            | Document                            | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     | reproduces                          | partOf                              | 
| bibliographic.owl                   | interviewer                         | Thing                               | Agent                               | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     |                                     | contributor                         | 
| bibliographic.owl                   | presents                            | Event                               | Document                            | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     | presentedAt                         | product                             | 
| bibliographic.owl                   | cites                               | Document                            | Document                            | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     | citedBy                             |                                     | 
| bibliographic.owl                   | annotates                           | Note                                | Thing                               | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     |                                     | relation                            | 
| bibliographic.owl                   | transcriptOf                        | Document                            | Thing                               | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     |                                     | relation                            | 
| bibliographic.owl                   | reversedBy                          | LegalDecision                       | LegalDecision                       | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     |                                     | subsequentLegalDecision             | 
| bibliographic.owl                   | citedBy                             | Document                            | Document                            | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     | cites                               |                                     | 
| bibliographic.owl                   | distributor                         | Thing                               | Thing                               | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     | distributes                         |                                     | 
| bibliographic.owl                   | status                              | Document                            | DocumentStatus                      | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     |                                     |                                     | 
| bibliographic.owl                   | translationOf                       | Thing                               | Thing                               | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     | hasTranslation                      | isVersionOf                         | 
| bibliographic.owl                   | recipient                           | Thing                               | Agent                               | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     |                                     | contributor                         | 
| bibliotek-o.owl                     | hasOrigin                           | Thing                               | Thing                               | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     |                                     |                                     | 
| bibliotek-o.owl                     | grantedBy                           | Thing                               | Agent                               | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     | grants                              |                                     | 
| bibliotek-o.owl                     | heldBy                              | Item                                | Agent                               | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     | holds                               |                                     | 
| bibliotek-o.owl                     | isTitleOf                           | Title                               | Thing                               | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     | title                               |                                     | 
| bibliotek-o.owl                     | hasCoverArt                         | Thing                               | Thing                               | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     |                                     |                                     | 
| bibliotek-o.owl                     | atLocation                          | Thing                               | Location                            | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     | isLocationOf                        |                                     | 
| bibliotek-o.owl                     | isAgentOf                           | Agent                               | Thing                               | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     | hasAgent                            |                                     | 
| bibliotek-o.owl                     | covers                              | Thing                               | Thing                               | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     | coveredIn                           |                                     | 
| bibliotek-o.owl                     | hasSource                           | Thing                               | Thing                               | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     | isSourceOf                          |                                     | 
| bibliotek-o.owl                     | hasAgent                            | Thing                               | Agent                               | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     | isAgentOf                           |                                     | 
| bibliotek-o.owl                     | isPreferredTitleOf                  | Title                               | Thing                               | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     | hasPreferredTitle                   | isTitleOf                           | 
| bibliotek-o.owl                     | grants                              | Agent                               | Thing                               | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     | grantedBy                           |                                     | 
| bibliotek-o.owl                     | isSubjectOf                         | Thing                               | Thing                               | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     | subject                             |                                     | 
| bibliotek-o.owl                     | hasActivity                         | Thing                               | Activity                            | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     | isActivityOf                        |                                     | 
| bibliotek-o.owl                     | hasPreferredTitle                   | Thing                               | Title                               | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     | isPreferredTitleOf                  | title                               | 
| bibliotek-o.owl                     | holds                               | Agent                               | Item                                | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     | heldBy                              |                                     | 
| bibliotek-o.owl                     | isSourceOf                          | Thing                               | Thing                               | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     | hasSource                           |                                     | 
| bibliotek-o.owl                     | coveredIn                           | Thing                               | Thing                               | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     | covers                              |                                     | 
| bibliotek-o.owl                     | isLocationOf                        | Location                            | Thing                               | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     | atLocation                          |                                     | 
| bibliotek-o.owl                     | isActivityOf                        | Activity                            | Thing                               | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     | hasActivity                         |                                     | 
| bibliotek-o.owl                     | isTargetOf                          | Thing                               | Annotation                          | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     | hasTarget                           |                                     | 
| BibTex.owl                          | date                                | Nb4068cbe21f746c89fdb54c6dfb08ed1   | Date                                | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     |                                     |                                     | 
| BibTex.owl                          | hasPart                             | Nd5b9a7ba00ac4b37a2174d9e0d94c075   | Work                                | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     |                                     |                                     | 
| BibTex.owl                          | hasCountry                          | Location                            | Country                             | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     |                                     |                                     | 
| BibTex.owl                          | hasAffiliation                      | Thing                               | Organization                        | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     |                                     |                                     | 
| BibTex.owl                          | hasConference                       | Proceedings                         | Conference                          | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     |                                     |                                     | 
| BibTex.owl                          | hasAuthor                           | publication                         | Author                              | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     |                                     |                                     | 
| BibTex.owl                          | end_date                            | Conference                          | Date                                | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     |                                     |                                     | 
| BibTex.owl                          | hasState                            | Location                            | State                               | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     |                                     |                                     | 
| BibTex.owl                          | hasCreator                          | Nc97f9c0d454f402b9a332910062627cb   | Agent                               | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     |                                     |                                     | 
| BibTex.owl                          | hasTerritory                        | Location                            | Territory                           | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     |                                     |                                     | 
| BibTex.owl                          | hasEditor                           | publication                         | Person                              | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     |                                     |                                     | 
| BibTex.owl                          | hasProvince                         | Location                            | Province                            | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     |                                     |                                     | 
| BibTex.owl                          | hasTranslator                       | publication                         | Person                              | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     |                                     |                                     | 
| BibTex.owl                          | responsibility                      | Corporate_Body                      | Person                              | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     |                                     |                                     | 
| BibTex.owl                          | hasInstitution                      | Nd516b7c643034f45b94646217740267e   | Organization                        | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     |                                     |                                     | 
| BibTex.owl                          | date_birth                          | Person                              | Date                                | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     |                                     |                                     | 
| BibTex.owl                          | hasCity                             | Location                            | City                                | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     |                                     |                                     | 
| BibTex.owl                          | place_publication                   | publication                         | Location                            | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     |                                     |                                     | 
| BibTex.owl                          | date_death                          | Person                              | Date                                | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     |                                     |                                     | 
| BibTex.owl                          | hasPublisher                        | publication                         | Publisher                           | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     |                                     |                                     | 
| BibTex.owl                          | hasAddress                          | Agent                               | Location                            | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     |                                     |                                     | 
| BibTex.owl                          | start_date                          | Conference                          | Date                                | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     |                                     |                                     | 
| boardgameontology.owl               | yearPublished                       | Thing                               | Thing                               | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     |                                     | topObjectProperty                   | 
| boardgameontology.owl               | honor                               | Thing                               | Thing                               | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     |                                     | topObjectProperty                   | 
| boardgameontology.owl               | rightsHolder                        | Thing                               | Agent                               | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     |                                     |                                     | 
| boardgameontology.owl               | family                              | Thing                               | Thing                               | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     |                                     | topObjectProperty                   | 
| boardgameontology.owl               | creator                             | Thing                               | Agent                               | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     |                                     | creator,contributor                 | 
| boardgameontology.owl               | coverage                            | Thing                               | LocationPeriodOrJurisdiction        | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     |                                     | coverage                            | 
| boardgameontology.owl               | type                                | Thing                               | Class                               | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     |                                     | type                                | 
| boardgameontology.owl               | mediator                            | Thing                               | AgentClass                          | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 1     |                                     | audience                            | 
| boardgameontology.owl               | extent                              | Thing                               | SizeOrDuration                      | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     |                                     | format,format                       | 
| boardgameontology.owl               | accrualPeriodicity                  | Collection                          | Frequency                           | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     |                                     |                                     | 
| boardgameontology.owl               | accrualPolicy                       | Collection                          | Policy                              | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     |                                     |                                     | 
| boardgameontology.owl               | format                              | Thing                               | MediaTypeOrExtent                   | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     |                                     | format                              | 
| boardgameontology.owl               | expansionOf                         | Thing                               | Thing                               | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     |                                     | topObjectProperty                   | 
| boardgameontology.owl               | medium                              | PhysicalResource                    | PhysicalMedium                      | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     |                                     | format,format                       | 
| boardgameontology.owl               | publisher                           | Thing                               | Agent                               | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     |                                     | publisher                           | 
| boardgameontology.owl               | publishes                           | Thing                               | Thing                               | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     |                                     | publishedBy                         | 
| boardgameontology.owl               | publishedBy                         | Thing                               | Thing                               | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     |                                     | topObjectProperty                   | 
| boardgameontology.owl               | provenance                          | Thing                               | ProvenanceStatement                 | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     |                                     |                                     | 
| boardgameontology.owl               | artist                              | Thing                               | Thing                               | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     |                                     | topObjectProperty                   | 
| boardgameontology.owl               | accrualMethod                       | Collection                          | MethodOfAccrual                     | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     |                                     |                                     | 
| boardgameontology.owl               | spatial                             | Thing                               | Location                            | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     |                                     | coverage,coverage                   | 
| boardgameontology.owl               | maximumPlayers                      | Thing                               | Thing                               | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     |                                     | topObjectProperty                   | 
| boardgameontology.owl               | boardgameproperties                 | Thing                               | Thing                               | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     |                                     |                                     | 
| boardgameontology.owl               | username                            | Thing                               | Thing                               | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     |                                     |                                     | 
| boardgameontology.owl               | minimumPlayers                      | Thing                               | Thing                               | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     |                                     | topObjectProperty                   | 
| boardgameontology.owl               | educationLevel                      | Thing                               | AgentClass                          | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 1     |                                     | audience                            | 
| boardgameontology.owl               | audience                            | Thing                               | AgentClass                          | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 1     |                                     |                                     | 
| boardgameontology.owl               | license                             | Thing                               | LicenseDocument                     | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     |                                     | rights,rights                       | 
| boardgameontology.owl               | playingTime                         | Thing                               | Thing                               | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     |                                     | topObjectProperty                   | 
| boardgameontology.owl               | instructionalMethod                 | Thing                               | MethodOfInstruction                 | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     |                                     |                                     | 
| boardgameontology.owl               | accessRights                        | Thing                               | RightsStatement                     | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     |                                     | rights,rights                       | 
| boardgameontology.owl               | awards                              | Thing                               | Thing                               | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     |                                     |                                     | 
| boardgameontology.owl               | temporal                            | Thing                               | PeriodOfTime                        | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     |                                     | coverage,coverage                   | 
| boardgameontology.owl               | conformsTo                          | Thing                               | Standard                            | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     |                                     | relation,relation                   | 
| boardgameontology.owl               | contributor                         | Thing                               | Agent                               | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     |                                     | contributor                         | 
| boardgameontology.owl               | designer                            | Thing                               | Thing                               | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     |                                     | topObjectProperty                   | 
| boardgameontology.owl               | rights                              | Thing                               | RightsStatement                     | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     |                                     | rights                              | 
| boardgameontology.owl               | minimumAge                          | Thing                               | Thing                               | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     |                                     | topObjectProperty                   | 
| boardgameontology.owl               | hasExpansion                        | Thing                               | Thing                               | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     |                                     | topObjectProperty                   | 
| boardgameontology.owl               | own                                 | Thing                               | Thing                               | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     |                                     |                                     | 
| boardgameontology.owl               | language                            | Thing                               | LinguisticSystem                    | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     |                                     | language                            | 
| boardgameontology.owl               | description                         | Thing                               | Thing                               | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     |                                     | topObjectProperty                   | 
| BOnSAI.owl                          | hasContext                          | User                                | Context                             | 0     | 1     | 0     | 0     | 0     | 0     | 0     | 0     | 0     |                                     |                                     | 
| BOnSAI.owl                          | isCausedByAction                    | Fact                                | Action                              | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     | causesFact                          |                                     | 
| BOnSAI.owl                          | hasPowerState                       | Appliance                           | PowerState                          | 0     | 1     | 0     | 0     | 0     | 0     | 0     | 0     | 0     | isPowerStateOf                      |                                     | 
| BOnSAI.owl                          | hasSensor                           | MultiSensor                         | Sensor                              | 0     | 0     | 1     | 0     | 0     | 0     | 0     | 0     | 0     | belongsToMultiSensor                |                                     | 
| BOnSAI.owl                          | belongsToService                    | Operation                           | Service                             | 0     | 1     | 0     | 0     | 0     | 0     | 0     | 0     | 1     | hasOperation                        |                                     | 
| BOnSAI.owl                          | isInBuilding                        | Floor                               | Building                            | 0     | 1     | 0     | 0     | 0     | 0     | 0     | 0     | 0     | hasFloor                            |                                     | 
| BOnSAI.owl                          | performsAction                      | Actuator                            | Action                              | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     | isPerformedByActuator               |                                     | 
| BOnSAI.owl                          | hasRoom                             | Floor                               | Room                                | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     | isOnFloor                           |                                     | 
| BOnSAI.owl                          | isLocationOf                        | Location                            | N828cc510470a4c70b8860fc7098a0d92   | 0     | 0     | 1     | 0     | 0     | 0     | 0     | 0     | 0     | hasLocation                         |                                     | 
| BOnSAI.owl                          | isOnFloor                           | Room                                | Floor                               | 0     | 1     | 0     | 0     | 0     | 0     | 0     | 0     | 0     | hasRoom                             |                                     | 
| BOnSAI.owl                          | causesFact                          | Action                              | Fact                                | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     | isCausedByAction                    |                                     | 
| BOnSAI.owl                          | hasPrecondition                     | Operation                           | Fact                                | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     | isPreconditionOf                    |                                     | 
| BOnSAI.owl                          | hasInput                            | Operation                           | Parameter                           | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     | isInputOf                           |                                     | 
| BOnSAI.owl                          | isReturnedBy                        | Parameter                           | Sensor                              | 0     | 0     | 1     | 0     | 0     | 0     | 0     | 0     | 0     | returnsParameter                    |                                     | 
| BOnSAI.owl                          | isPreconditionOf                    | Fact                                | Operation                           | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     | hasPrecondition                     |                                     | 
| BOnSAI.owl                          | sentFromSensor                      | Thing                               | Sensor                              | 0     | 1     | 1     | 0     | 0     | 0     | 0     | 0     | 0     |                                     |                                     | 
| BOnSAI.owl                          | isInputOf                           | Parameter                           | Operation                           | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     | hasInput                            |                                     | 
| BOnSAI.owl                          | isPowerStateOf                      | PowerState                          | Appliance                           | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     | hasPowerState                       |                                     | 
| BOnSAI.owl                          | hasCommunicationProtocol            | Device                              | CommunicationProtocol               | 0     | 1     | 0     | 0     | 0     | 0     | 0     | 0     | 0     |                                     |                                     | 
| BOnSAI.owl                          | hasID                               | Device                              | ID                                  | 0     | 1     | 1     | 0     | 0     | 0     | 0     | 0     | 0     |                                     |                                     | 
| BOnSAI.owl                          | hasServiceProfile                   | Service                             | ServiceProfile                      | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 1     | 0     |                                     |                                     | 
| BOnSAI.owl                          | hasOperation                        | Service                             | Operation                           | 0     | 0     | 1     | 0     | 0     | 0     | 0     | 1     | 0     | belongsToService                    |                                     | 
| BOnSAI.owl                          | manifestatesDevice                  | Thing                               | Device                              | 0     | 1     | 0     | 0     | 0     | 0     | 0     | 0     | 0     |                                     |                                     | 
| BOnSAI.owl                          | hasParameter                        | Thing                               | Parameter                           | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     |                                     |                                     | 
| BOnSAI.owl                          | isOutputOf                          | Parameter                           | Operation                           | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     | hasOutput                           |                                     | 
| BOnSAI.owl                          | hasEffect                           | Operation                           | Fact                                | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     | isEffectOf                          |                                     | 
| BOnSAI.owl                          | hasEnvironmentalParameter           | Context                             | Parameter                           | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     |                                     |                                     | 
| BOnSAI.owl                          | hasOutput                           | Operation                           | N097dcac397704d41861a69f946adf39b   | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 0     | isOutputOf                          |                                     | 
| BOnSAI.owl                          | hasServiceGrounding                 | Service                             | ServiceGrounding                    | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 1     | 0     |                                     |                                     | 
| BOnSAI.owl                          | hostsService                        | Server                              | Service                             | 0     | 0     | 1     | 0     | 0     | 0     | 0     | 0     | 0     | isHostedAt                          |                                     | 
| BOnSAI.owl                          | exposesDevice                       | Service                             | Device                              | 0     | 0     | 0     | 0     | 0     | 0     | 0     | 1     | 0     | isExposedByService                  |                                     | 
| BOnSAI.owl                          | hasTime                             | Context                             | Time                                | 0     | 1     | 0     | 0     | 0     | 0     | 0     | 0     | 0     |                                     |                                     | 
| BOnSAI.owl                          | isAttachedToAppliance               | SmartPlug                           | Appliance                           | 0     | 1     | 0     | 0     | 0     | 0     | 0     | 0     | 0     |                                     |                                     | 
